,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
105,0.0681,0.13699999999999998,9,-24.741,0,0.0384,0.894,0.914,0.106,0.0389,71.851,7iKjrhyjxV7uIwzBB7SqBD,208558,4,58,False
106,0.0894,0.0023899999999999998,7,-38.934,0,0.0357,0.986,0.8809999999999999,0.091,0.0859,85.037,5h3851Qxv7ASuTSNi4T3oN,254092,5,59,False
107,0.12,0.0118,2,-33.335,1,0.0392,0.991,0.8759999999999999,0.0909,0.0792,66.38600000000001,6qFQbumQEjkxZxSOyTBAum,149750,4,62,False
108,0.10400000000000001,0.0949,0,-22.125999999999998,1,0.0387,0.98,0.826,0.11,0.0376,72.141,03CGgLngukfx0AmwxpoWz1,144000,4,62,False
109,0.0805,0.0178,0,-27.014,1,0.0408,0.816,0.815,0.111,0.0394,188.581,58zhcQ4sAaEMHDgMw3A3mN,234797,3,62,False
110,0.0721,0.00932,7,-31.874000000000002,1,0.0477,0.9690000000000001,0.9690000000000001,0.109,0.0376,179.862,39UJyHvV1KLDiZXAYney8A,231161,3,62,False
111,0.0982,0.0226,10,-29.445,1,0.0417,0.9570000000000001,0.9159999999999999,0.11,0.0463,165.98,4s9W9B4fY7lZ1wriVJy11V,184039,3,62,False
112,0.165,0.047,10,-28.561,1,0.0394,0.975,0.831,0.0642,0.0659,82.178,3DEJFS5pJMjFr2zG24oDHt,156144,4,62,False
113,0.0906,0.0411,0,-21.476999999999997,1,0.0382,0.977,0.899,0.12,0.0533,77.156,3uS7zZlLcY1PiJ4KmFmPXG,165000,4,62,False
114,0.14400000000000002,0.129,4,-26.119,1,0.0344,0.9740000000000001,0.884,0.302,0.0386,94.024,1jGInfpbtnE7UYZfWbXfCy,245910,3,62,False
115,0.0688,0.0701,0,-19.743,1,0.0397,0.948,0.9690000000000001,0.105,0.0635,75.464,2ys5FmFBhMgJeK2oKzG9bB,198140,4,65,False
116,0.061,0.0992,4,-21.9,1,0.0358,0.9890000000000001,0.9390000000000001,0.0969,0.0354,64.791,58qIj9EQyodliH0oNe0CBG,182494,4,62,False
117,0.39299999999999996,0.14800000000000002,0,-19.395,1,0.0529,0.961,0.978,0.1,0.0387,125.84,0iZTYCYfk5UEfm8AEWyEb4,196000,4,65,False
118,0.0875,0.11900000000000001,6,-24.249000000000002,0,0.0467,0.945,0.8759999999999999,0.10400000000000001,0.0392,70.065,4SqmLXIj0SYrYs3H3RkLo3,251832,4,62,False
119,0.18600000000000003,0.0030800000000000003,3,-36.144,1,0.0448,0.986,0.879,0.11199999999999999,0.0396,96.221,0RVsJTnSwdLQ6F8ruukszk,168000,4,62,False
120,0.268,0.0027199999999999998,6,-35.491,1,0.0347,0.9940000000000001,0.9259999999999999,0.111,0.193,57.093,1RJMt3tfqFYwBlfoqFG9QJ,164125,3,63,False
