,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
64,0.668,0.463,4,-8.6,1,0.069,0.626,2.37e-05,0.113,0.368,120.071,22RSxuePk8ZGWbjLFqXlwC,216907,4
65,0.627,0.213,10,-12.634,1,0.0349,0.877,0.0,0.204,0.18,92.054,3hOWsTM9OpI6c72iQHP4EB,199463,4
66,0.612,0.249,7,-8.069,1,0.0301,0.885,0.0,0.16,0.112,111.941,1z49ktSkJvCSUlVmTs9rpZ,198547,4
67,0.669,0.494,0,-5.691,0,0.0439,0.74,3.75e-05,0.0876,0.546,79.035,5o8MOv8SklXbuG1SBoVTW1,151680,4
68,0.608,0.728,11,-6.612,1,0.0393,0.339,4.62e-05,0.0741,0.246,89.994,29j2Y1N3vpyvm385G4TFSS,219333,4
69,0.395,0.338,1,-9.689,1,0.0548,0.547,0.0,0.0959,0.119,147.125,1voEP0IYk4K1ei5KHAMObl,245554,4
70,0.322,0.126,9,-19.062,1,0.0327,0.959,0.0102,0.0946,0.191,82.801,1r0bORzz4Ooi8EpFGC6rxe,276499,3
71,0.635,0.0504,5,-13.546,1,0.0377,0.96,7.15e-06,0.111,0.177,110.592,5ba5cqzloITZd3eqk5qHps,226000,4
72,0.584,0.285,1,-7.912,0,0.0315,0.616,0.0,0.101,0.517,81.856,2ZgUlizmH0VmOJzUwDchAf,205590,4
73,0.359,0.543,7,-7.582,1,0.0915,0.492,1.57e-05,0.118,0.453,68.504,0bzbvANY6oETSJLc0wlVGY,221307,4
74,0.669,0.543,2,-6.303,1,0.0346,0.49,3.26e-05,0.113,0.392,121.022,5w3gBMZcPO4thck2h4Sjkt,192493,4
75,0.37,0.404,0,-10.362,1,0.0438,0.801,0.019,0.679,0.162,125.271,10HyIp1uCZbLvS4ImdgHg7,262267,4
76,0.637,0.647,0,-10.583,1,0.0421,0.703,0.179,0.0912,0.333,149.936,3pil7DXQmpnQcImkoF4wz1,237493,4
77,0.254,0.139,9,-14.747,1,0.0347,0.901,0.00668,0.0934,0.182,87.205,3kkiqXawFe5d03RByIMBUX,246500,4
78,0.73,0.843,6,-3.314,1,0.0528,0.186,0.0,0.372,0.658,92.027,0CxVnKu6PG6tYTGVtSD8UU,200680,4
79,0.563,0.449,2,-10.581,1,0.28,0.458,0.00118,0.405,0.455,92.774,13AbdNoAmQuWezfQCqWfha,166756,4
80,0.646,0.747,2,-3.452,1,0.048,0.577,0.00219,0.12,0.668,144.988,6OowiqIzUaMErs7eKAL9o8,205120,4
81,0.613,0.36,8,-12.49,1,0.062,0.892,0.293,0.381,0.445,77.983,4YwGqn5HGXVAOEPauLc9MJ,184453,4
82,0.382,0.33,9,-6.182,1,0.0435,0.926,0.000578,0.0744,0.3,181.455,3gwfEBrFpzEFCZMjw7mqxA,230013,3
83,0.451,0.436,11,-7.115,1,0.0394,0.468,0.0,0.0944,0.295,155.961,3RGvoMBGhoY43FudUpVvqo,187588,3
84,0.588,0.366,11,-10.098,0,0.0375,0.85,0.000103,0.0979,0.306,75.919,0UfGAg69CZxmI507pbzzW1,221082,1
85,0.641,0.301,7,-9.252,1,0.0396,0.687,0.0,0.0998,0.307,145.87,2FW8zqglrcLTWKKnmDUoi0,156164,4
86,0.596,0.217,9,-11.264,0,0.0858,0.872,0.0,0.0775,0.329,96.725,1LbQs9rh40ILgZxDIzcJL1,181727,4
87,0.647,0.367,0,-8.674,1,0.0304,0.391,0.0,0.302,0.452,152.932,0jGgbRoqVRX5QXTTDhdwCl,153726,4
88,0.509,0.183,10,-10.27,1,0.0377,0.946,0.0,0.0914,0.258,117.354,6H7fWtwEUHVfTyZD7zeG4w,232837,3
89,0.669,0.47,0,-7.577,1,0.0318,0.797,0.0,0.122,0.439,130.008,3WfUdu2yifjDHhaQZxvjSC,189808,1
90,0.668,0.609,5,-6.851,1,0.0417,0.716,0.0,0.109,0.84,100.072,1c4dSupkZuIpr6YiEHZss4,166387,4
91,0.685,0.464,7,-9.931,1,0.0579,0.138,3.97e-05,0.111,0.0559,90.011,2jm0S3dMxpAz5H59z4lOJH,185713,4
92,0.409,0.384,8,-8.063,1,0.0485,0.869,9.11e-05,0.23,0.506,90.981,2GtSvnYFfj7vvpo9B0FqlI,159347,3
93,0.627,0.46,1,-7.396,1,0.0742,0.283,0.0,0.141,0.663,87.767,0vrAc1h9XLIy5Fw4x9hD6n,190999,4
94,0.377,0.176,9,-12.974,1,0.0302,0.969,0.00819,0.183,0.176,167.855,0c9Vl4iBLhsmzttG0X4XhY,183571,4
95,0.687,0.172,1,-11.643,1,0.0428,0.786,0.0,0.0985,0.435,131.946,2vnocfBFbXPm4g9gsqquXf,176005,4
96,0.356,0.621,2,-5.049,1,0.041,0.178,0.0,0.0923,0.366,159.308,2Vp7ZK5wP51LYayV14ichq,188908,3
97,0.814,0.435,7,-8.422,1,0.0684,0.814,1.62e-06,0.105,0.416,98.049,2MOsa4NltIx6KhJPaDhWAl,187253,4
98,0.535,0.261,8,-11.389,1,0.0965,0.913,0.000934,0.0923,0.561,158.948,7luiUAF0JAoeLRvTFYtIOe,154560,4
99,0.516,0.188,5,-13.229,0,0.0997,0.949,0.0,0.0966,0.346,62.904,03rrlcjsqarfllXgIr2I2a,167942,5
100,0.673,0.156,5,-22.521,0,0.0476,0.696,0.251,0.099,0.361,95.286,2vKupPlhSiBaIysnqX5shW,245221,4
101,0.372,0.569,9,-10.92,0,0.0324,0.521,0.00128,0.0764,0.449,89.915,1JJ3Wpkx2igFJEcBMq2gCS,503133,3
102,0.5,0.21,8,-15.766,0,0.0304,0.921,0.84,0.0922,0.12,108.178,3djYspll15Mm2azjKSV55Y,322693,4
103,0.483,0.488,0,-11.62,1,0.0276,0.87,0.0782,0.142,0.577,130.931,0jqMv6eLhPbsFbKlHsV9hv,246633,4
104,0.432,0.345,1,-18.05,1,0.0367,0.563,0.128,0.125,0.247,132.969,2Encv0ig5W29JZ30hQgn6o,652440,4
105,0.514,0.228,1,-17.417,1,0.0378,0.86,0.612,0.115,0.218,123.969,2mRVnRNedKeSnDeI7crXrK,323448,3
106,0.445,0.144,1,-17.051,1,0.0367,0.929,0.664,0.164,0.206,138.898,0XXHKJqxoDfr5dzmqFlTVO,304293,5
107,0.663,0.287,7,-18.203,1,0.0434,0.773,0.791,0.0848,0.547,81.253,6zr0ynyIM2RRaoTMOmj9h9,228747,4
