,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
94,0.644,0.5479999999999999,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,6IwKcFdiRQZOWeYNhUiWIv,253813,4,80,False
95,0.37200000000000005,0.355,8,-8.436,0,0.03,0.754,0.0,0.16699999999999998,0.142,126.705,6TYlDTa9AQDvjqwbxlvFyI,237427,4,69,False
96,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86,7A2eDNBgJrEVE87C8pOMqN,290907,4,58,False
97,0.536,0.768,10,-5.9479999999999995,0,0.0347,0.00433,0.0,0.114,0.545,77.217,2Bs4jQEGMycglOfWPBqrVG,228133,4,79,False
98,0.583,0.7859999999999999,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4E6cwWJWZw2zWf7VFbH7wf,258827,4,75,False
99,0.672,0.623,9,-5.699,1,0.0297,0.24100000000000002,0.0,0.0848,0.617,92.01799999999999,38YgZVHPWOWsKrsCXz6JyP,215173,4,72,False
100,0.688,0.53,11,-5.507000000000001,1,0.0333,0.44299999999999995,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,205687,4,82,False
101,0.58,0.687,6,-5.4,1,0.106,0.22899999999999998,0.0,0.109,0.187,76.014,1Omt5bfz1tZUCqd26HxbS0,240600,4,72,False
102,0.6679999999999999,0.7390000000000001,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.5710000000000001,131.918,6Vecwo7AHst9V2CE3kmwr0,231467,4,65,False
103,0.701,0.425,7,-10.965,1,0.375,0.32799999999999996,0.13,0.1,0.562,135.128,2Fxmhks0bxGSBdJ92vM42m,194088,4,89,False
104,0.473,0.82,8,-5.702000000000001,1,0.0408,0.031,1.55e-05,0.0414,0.6779999999999999,84.89299999999999,14sAMwqbuFDSlLKmVBD9MI,221413,4,16,False
105,0.774,0.7559999999999999,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.9309999999999999,144.032,6RtPijgfPKROxEzTHNRiDp,224840,4,79,False
106,0.7340000000000001,0.637,4,-5.6770000000000005,0,0.141,0.0462,2.2899999999999998e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,83,False
107,0.82,0.452,1,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0714,0.74,117.40100000000001,1JSTJqkT5qHq8MDJnJbRE1,253920,4,83,False
108,0.8109999999999999,0.499,5,-7.1610000000000005,0,0.11800000000000001,0.0147,2.44e-06,0.342,0.466,111.016,1LoriJC05IrHIDwj3q0KC1,200680,4,65,False
109,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,3w3y8KPTfNeOKPiqUTakBh,233478,4,81,False
110,0.565,0.782,8,-6.412999999999999,1,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004,2habSXqcJGExM6JJyskY7O,231906,4,2,False
111,0.868,0.34700000000000003,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,4VywXu6umkIQ2OS0m1I79y,207680,4,72,False
112,0.652,0.45299999999999996,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.43200000000000005,88.038,6jfEZdUJ2Yla6h7gTJgKuo,177391,3,67,False
113,0.494,0.637,5,-6.381,1,0.0333,0.669,0.0,0.0882,0.1,147.924,72b0ANL1ZiV71OiZRs0Lny,274693,4,0,False
114,0.759,0.5479999999999999,9,-6.0489999999999995,0,0.028999999999999998,0.0392,0.0,0.0828,0.7490000000000001,116.96700000000001,6v3KW9xbzN5yKLt9YKDYA2,190800,4,82,False
115,0.61,0.7879999999999999,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.47200000000000003,101.045,5hc71nKsUgtwQ3z52KEKQk,347520,4,74,True
116,0.737,0.408,5,-7.941,1,0.10400000000000001,0.802,0.0,0.171,0.374,127.921,7kQkmyoHCEqwe7QwDbkSXM,190348,4,80,True
117,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,7qiZfU4dY1lWllzX7mPBI3,233713,4,85,False
118,0.579,0.904,5,-2.7289999999999996,1,0.0618,0.193,0.0,0.064,0.6809999999999999,82.014,1rqqCSm0Qe4I9rUvWncaom,190947,4,84,False
119,0.6729999999999999,0.8859999999999999,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4HlFJV71xXKIGcU3kRyttv,216773,4,83,False
120,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,6Uy6K3KdmUdAfelUp0SeXn,220573,4,73,False
121,0.637,0.843,5,-5.412999999999999,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,7BqBn9nzAq8spo5e7cZ0dJ,220733,4,80,False
122,0.56,0.442,5,-7.224,1,0.0243,0.727,1.7100000000000002e-05,0.11,0.212,146.44799999999998,75JFxkI2RXiU7L9VXzMkle,309600,4,84,False
123,0.6890000000000001,0.6940000000000001,6,-5.83,0,0.027000000000000003,0.257,0.0,0.14800000000000002,0.48200000000000004,99.039,47BBI51FKFwOMlIiX6m8ya,213307,4,79,False
124,0.563,0.5920000000000001,9,-4.571000000000001,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,11bD1JtSjlIgKgZG2134DZ,267933,4,78,False
125,0.662,0.741,0,-5.406000000000001,1,0.0334,0.00165,0.0303,0.114,0.40399999999999997,131.0,3xrn9i8zhNZsTtcoWgQEAd,188960,4,73,False
126,0.6990000000000001,0.713,9,-5.507000000000001,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,2qT1uLXPVPzGgFOx4jtEuo,205920,4,81,False
127,0.5820000000000001,0.272,2,-5.662000000000001,1,0.0501,0.875,0.0,0.13,0.354,205.84599999999998,78TTtXnFQPzwqlbtbwqN0y,188238,4,79,False
128,0.529,0.496,0,-6.667999999999999,0,0.151,0.214,0.0,0.212,0.588,74.619,6l7lX8hJXVIUyPrTaabpqk,178747,4,45,False
